id,nom,profession,email,telephone,status,admin_approved,created_at
"df6daceb-03cd-471f-8d8b-c64a0bd0cbf9","Autolaque","Carrosserie / Tôlerie auto","prospect_221338321714@nexusmarket.sn","+221 33 832 17 14","active","false","2026-08-11T22:30:07.086996+00:00"
"c4c190f8-40ae-4826-b0a4-51b4d14171c7","AZ COLOR","Carrosserie / Tôlerie auto","prospect_221338340856@nexusmarket.sn","+221 33 834 08 56","active","false","2026-08-12T00:20:00.369622+00:00"
"1cbabf5a-abde-4888-b4ad-d14e70c70980","Dakar Rapid Pare-Brise (vente toutes marques)","Vitres / Verre auto","prospect_221776173956@nexusmarket.sn","+221 77 617 39 56","approved","true","2026-08-12T00:50:29.845996+00:00"
"332b2f1e-f2e0-4a78-847b-16c3f9bacea6","Carfix Sénégal (pneumatiques + géométrie + équilibrage)","Réparateur de jantes","prospect_221787535454@nexusmarket.sn","+221 78 753 54 54","active","false","2026-08-12T00:50:29.845996+00:00"
"838e45f0-9910-4bbc-9137-282ba1f0eed3","La Maison Du Pneu","Pneus / Pneumatiques","prospect_221338215417@nexusmarket.sn","+221 33 821 54 17","approved","true","2026-08-12T00:50:29.845996+00:00"
"85f39979-9242-479b-b89a-59a921f978a8","COMPTOIR SENEGALAIS DE PNEUMATIQUE","Pneus / Pneumatiques","prospect_221339359792@nexusmarket.sn","+221 33 935 97 92","approved","true","2026-08-12T00:50:29.845996+00:00"
"1f4ba093-fea5-4185-a035-79e2043b7684","Societe Moderne Du Pneumatique Senegalais - Michelin","Pneus / Pneumatiques","prospect_221338493070@nexusmarket.sn","+221 33 849 30 70","approved","true","2026-08-12T00:50:29.845996+00:00"
"ecc2a64f-497f-4b71-8922-5db3c96272d9","Vendeur pneus neufs 0 km","Pneus / Pneumatiques","prospect_221775395066@nexusmarket.sn","+221 77 539 50 66","approved","true","2026-08-12T00:50:29.845996+00:00"
"4f1420ac-3f80-4ec6-897f-ec21b63ab0e5","Black Star Gie Sahel","Pneus / Pneumatiques","prospect_221338231842@nexusmarket.sn","+221 33 823 18 42","approved","true","2026-08-12T00:50:29.845996+00:00"
"960e7756-2f60-48e8-9a25-6dceeece7f77","C3S Sénégal (géométrie équilibrage jantes)","Réparateur de jantes","prospect_221338597070@nexusmarket.sn","+221 33 859 70 70","active","false","2026-08-12T00:50:29.845996+00:00"
"89a8d67a-532b-4362-9ef2-8d94dfff54a1","ETS Maleye (jantes + pneus)","Réparateur de jantes","prospect_221338896404@nexusmarket.sn","+221 33 889 64 04","active","false","2026-08-12T00:50:29.845996+00:00"
"4f25ae9b-aade-45db-b3df-1436d1e5f710","Copadex Sénégal (montage équilibrage jantes)","Réparateur de jantes","prospect_221338897940@nexusmarket.sn","+221 33 889 79 40","active","false","2026-08-12T00:50:29.845996+00:00"
"e20a994e-8b9b-430a-a297-1c3d97eefb44","ADNAN KOCHMAN","Batteries auto","prospect_221338224457@nexusmarket.sn","+221 33 822 44 57","approved","true","2026-08-12T00:50:29.845996+00:00"
"6667533a-4436-48e8-bda2-bca4d9f3e9ff","CAA (COMPAGNIE AFRICAINE DES ACCUMULATEURS)","Batteries auto","prospect_221338321556@nexusmarket.sn","+221 33 832 15 56","approved","true","2026-08-12T00:50:29.845996+00:00"
"90187cc0-829f-4b72-846b-605ca3ed9112","SIGELEC (SOCIETE INDUSTRIELLE GENERATEUR ELECTRIQUE)","Batteries auto","prospect_221338491549@nexusmarket.sn","+221 33 849 15 49","approved","true","2026-08-12T00:50:29.845996+00:00"
"8494d95a-b27f-4780-8397-c27690711afb","SOLANCE","Batteries auto","prospect_221338321629@nexusmarket.sn","+221 33 832 16 29","approved","true","2026-08-12T00:50:29.845996+00:00"
"48b3e62a-ce6f-4d06-82ce-22f248edbb35","TTB","Batteries auto","prospect_221338329060@nexusmarket.sn","+221 33 832 90 60","approved","true","2026-08-12T00:50:29.845996+00:00"
"34a94101-fb7c-4c12-bf31-0c392f9ab3ec","TOUBA BATTERIE","Batteries auto","prospect_221775424008@nexusmarket.sn","+221 77 542 40 08","approved","true","2026-08-12T00:50:29.845996+00:00"
"564f22cf-e224-43f4-b625-db0e798a4cf6","Saka Trading","Batteries auto","prospect_221338326710@nexusmarket.sn","+221 33 832 67 10","approved","true","2026-08-12T00:50:29.845996+00:00"
"d67d9c10-f807-4088-8fbd-6dc139a6064b","SOLANCE INDUSTRIES S.A","Batteries auto","prospect_221772829088@nexusmarket.sn","+221 77 282 90 88","approved","true","2026-08-12T00:50:29.845996+00:00"
"dab6eda4-d5ed-4e49-8123-1f42d8a7c5ac","RIM Sénégal","Agence immobilière","prospect_@nexusmarket.sn","Voir site","approved","true","2026-08-12T00:50:29.845996+00:00"
"7521a02a-6c2e-4398-bdce-6510a9780838","TAPHA AUTO AFRIQUE PARE BRISE","Carrosserie / Tôlerie auto","prospect_221339518151@nexusmarket.sn","+221 33 951 81 51","active","false","2026-08-12T00:50:29.845996+00:00"
"b5c80142-05f8-4ce0-bb59-1b29347ce574","Dakar Pare Brise Keur Mame Fawade Walle","Carrosserie / Tôlerie auto","prospect_221775261266@nexusmarket.sn","+221 77 526 12 66","active","false","2026-08-12T00:50:29.845996+00:00"
"149708b1-b14c-4188-9b80-1140a09defd2","Diop","Épicerie fine / Bio","cheikh.diop.finehalal@gmail.com","+221 76 901 23 56","approved","true","2026-08-12T00:50:29.845996+00:00"
"9f6ced63-835c-4029-aa3d-4219a121363e","Sy","Épicerie fine / Bio","fatou.sy.bio@gmail.com","+221 78 789 01 34","approved","true","2026-08-12T00:50:29.845996+00:00"
"4e523ca5-a11a-44f4-9037-c611ed8a48bd","Konaré","Épicerie fine / Bio","aminata.konare.epices@gmail.com","+221 77 890 12 45","approved","true","2026-08-12T00:50:29.845996+00:00"
"dad55981-859b-4e3e-9540-cc0f604571e1","","Transport / Voyageurs","prospect_221779804318221773337700@nexusmarket.sn","+221779804318|+221773337700","approved","true","2026-08-12T00:50:29.845996+00:00"
"7476080c-bc9a-4c38-bcec-0a2beb069c36","","Transport / Voyageurs","serviceclient@demdikk.sn","+221338241010","approved","true","2026-08-12T00:50:29.845996+00:00"
"701ddf3c-c2cc-4088-9f97-19154b37e8f3","","Transport / Voyageurs","prospect_221779804318221778371323@nexusmarket.sn","+221779804318|+221778371323","approved","true","2026-08-12T00:50:29.845996+00:00"
"2b393c98-b880-4cfd-8089-b2bfe87b219f","","Transport / Voyageurs","prospect_221778123456@nexusmarket.sn","+221778123456","approved","true","2026-08-12T00:50:29.845996+00:00"
"39f026de-5d6b-4c05-8aab-c769dfeb9f94","","Transport / Voyageurs","contact@globaltransports.sn","+221777794818|+221786600505|+221771273535|+221771271212","approved","true","2026-08-12T00:50:29.845996+00:00"
"e5ac012a-1491-423b-8c1b-4f5e4192bc18","","Transport / Voyageurs","syllabusinessgroup@gmail.com","+221771160707","approved","true","2026-08-12T00:50:29.845996+00:00"
"e971efdd-e493-4a12-917b-97838a38ee72","","Transport / Voyageurs","contact@salamtransports.com","+221773337700","approved","true","2026-08-12T00:50:29.845996+00:00"
"de01c7b2-8b02-4989-b731-3ffee36356ec","","Transport / Voyageurs","prospect_221775295665@nexusmarket.sn","+221775295665","approved","true","2026-08-12T00:50:29.845996+00:00"
"bd32aded-f290-4e3f-8e12-ffa97023bec3","","Transport / Voyageurs","prospect_221776805131221766805131@nexusmarket.sn","+221776805131|+221766805131","approved","true","2026-08-12T00:50:29.845996+00:00"
"82b414bf-7a04-4d9c-a6be-3bb1ca04d8c2","","Transport / Voyageurs","prospect_221338694444@nexusmarket.sn","+221338694444","approved","true","2026-08-12T00:50:29.845996+00:00"
"a04cb489-4971-49a4-a300-c8838ffb090b","","Transport / Voyageurs","contact@machallahvoyage.com","+221769007878|+221764064040|+221767672525","approved","true","2026-08-12T00:50:29.845996+00:00"
