Nom,Categorie,Prix_achat_fcfa,Prix_vente_fcfa,Prix_original_fcfa,Stock,Description,Image_url,Images,Marque,Etat,Region,Vendeur,Telephone
Compteur de Billet Automatique 2108 UV/MG Petit Modele,Électronique & Hi-Fi,60000,67200,,5,"Cette machine de comptage de billets de banque ultra-rapide accepte la plupart des devises du monde. Sa vitesse de comptage est au moins de 1000 billets par minute. Il dispose d’un système de détection de demie notes, de détection de doubles notes et de détection UV/MG. Cette machine rend le comptage des billets plus facile et plus rapide, avec un résultat de comptage précis.",https://www.soumari.com/wp-content/uploads/2023/01/COMPTEUR-DE-BILLET-AUTOMATIQUE-2108-UVMG-PETIT-MODELE-2-300x300.jpg,,,Neuf,Dakar,,
Balance a Palette Sans Fil de Precision 300KG,Électronique & Hi-Fi,58800,65900,,5,"Les balances calculatrices électroniques sans fil de la série BLES sont le dernier développement des balances à plate-forme, dans lesquelles le signal du capteur est connecté au panneau de commande via une transmission de données sans fil. Ainsi, le panneau et la plate-forme de capteur ne sont pas reliés par un câble, ce qui vous permet de compléter et de placer librement le panneau. Cela augmente considérablement la liberté et la commodité d’utilisation des balances et n’affecte pas la précision et la rapidité de la réponse.",https://www.soumari.com/wp-content/uploads/2023/01/Balance-a-Palette-Sans-Fil-de-Precision-300KG-300x300.jpg,,,Neuf,Dakar,,
Balance a Palette Sans Fil de Precision 150KG,Électronique & Hi-Fi,49600,58500,,5,"Les balances calculatrices électroniques sans fil de la série BLES sont le dernier développement des balances à plate-forme, dans lesquelles le signal du capteur est connecté au panneau de commande via une transmission de données sans fil. Ainsi, le panneau et la plate-forme de capteur ne sont pas reliés par un câble, ce qui vous permet de compléter et de placer librement le panneau. Cela augmente considérablement la liberté et la commodité d’utilisation des balances et n’affecte pas la précision et la rapidité de la réponse.",https://www.soumari.com/wp-content/uploads/2023/01/Balance-a-Palette-Sans-Fil-de-Precision-150KG-300x300.jpg,,,Neuf,Dakar,,
Balance Commerciale Electronique Numérique Rechargeable 40KG,Électronique & Hi-Fi,20800,24500,,5,"La Balance Commerciale Electronique et Numérique Rechargeable de Précision 40KG se distingue comme un outil indispensable pour les professionnels exigeants, alliant robustesse, précision et fonctionnalités avancées. Conçue pour répondre aux besoins des commerces de détail, des marchés agricoles et des entrepôts logistiques, cette balance intègre une technologie de pointe avec un double écran LCD, une capacité de pesée maximale de 40 kg et une batterie rechargeable durable. Son design étanche et son interface intuitive en font une solution polyvalente, optimisée pour améliorer l’efficacité opérationnelle tout en garantissant des résultats fiables",https://www.soumari.com/wp-content/uploads/2023/01/Balance-Commerciale-Electronique-et-Numerique-Rechargeable-de-Precision-40KG__1-300x300.jpg,,,Neuf,Dakar,,
Détecteur De Faux Billets AD-2138,Électronique & Hi-Fi,9000,11300,,5,"Testeur de faux billets astucieux pour vérifier rapidement et de manière fiable l’authenticité des billets. Le contrôle des billets insérés s’effectue sur la base de plusieurs signes de sécurité : image en filigrane, spectre IR et UV, champ magnétique. Affiche la valeur des billets insérés et calcule le montant total – idéal pour tester rapidement les billets individuels dans un petit commerce ou dans le domaine de la gastronomie.",https://www.soumari.com/wp-content/uploads/2022/12/DETECTEUR-DE-FAUX-BILLET-AD-2138-300x300.jpg,,,Neuf,Dakar,,
Kit Vidéo Surveillance STAR TRACK 4 Cameras – Disque 1To,Électronique & Hi-Fi,111500,124900,,5,"Découvrez la vidéo couleur 2MP Full HD et la simplicité de réutilisation infrastructure coaxiale avec HD. La caméra HD Star Track couleur présente une image couleur de haute qualité avec des détails riches même dans l’obscurité totale conditions. Il propose divers modèles d’objectifs fixes avec un OSD multilingue et sortie commutable HD / SD. Il adopte une puissante LED blanche chaude illuminateurs, couvrant une portée effective jusqu’à 20 m",https://www.soumari.com/wp-content/uploads/2022/09/KIT-VIDEO-SURVEILLANCE-STAR-TRACK-4-300x300.jpg,,,Neuf,Dakar,,
Sayona – Insect killer,Électronique & Hi-Fi,15000,17700,,5,"Débarrassez-vous de vos zones de vie en plein air d’insectes volants – sans nuire à l’environnement! Les restes d’insectes, non contaminés par les pesticides, tombent au sol pour être naturellement réabsorbés dans l’écosystème. Fonctionnement sans entretien doté d’une lumière UV et d’une grille électrifiée qui élimine des milliers de parasites nuisibles pour quelques centimes par jour. La lanterne décorative fait même office d’éclairage de sécurité! Consultez la description pour plus de détails",https://www.soumari.com/wp-content/uploads/2022/09/Sayona-Insect-Killer-300x300.jpg,,,Neuf,Dakar,,
Impulse Plastic Machine de Scellage Electrique FS-300,Électronique & Hi-Fi,15500,18300,,5,"La machine de scellage de film poly de la série FS est largement utilisée pour sceller le polyéthylène, les sacs en film polyester, les sacs en pe/pp, les sacs en film d’aluminium, les sacs en papier kraft thermofusibles, etc. La thermo scelleuse à impulsion peut être utilisé pour stocker des aliments (biscuits, tartes, gâteaux, grains de café, noix, fruits, lait, jus) sacs scellés, largement utilisés dans les ménages, les joints industriels, les restaurants, les cafés, les supermarchés, etc.",https://www.soumari.com/wp-content/uploads/2022/07/machine-de-scellage-fs-300-300x300.jpg,,,Neuf,Dakar,,
Impulse Plastic Machine de Scellage Electrique FS-200,Électronique & Hi-Fi,12000,14200,,5,"La machine de scellage de film poly de la série FS est largement utilisée pour sceller le polyéthylène, les sacs en film polyester, les sacs en pe/pp, les sacs en film d’aluminium, les sacs en papier kraft thermofusibles, etc. La thermo scelleuse à impulsion peut être utilisé pour stocker des aliments (biscuits, tartes, gâteaux, grains de café, noix, fruits, lait, jus) sacs scellés, largement utilisés dans les ménages, les joints industriels, les restaurants, les cafés, les supermarchés, etc.",https://www.soumari.com/wp-content/uploads/2022/07/scellage-fs-200-300x300.jpeg,,,Neuf,Dakar,,
Kit Vidéo Surveillance EURONET AHD 4 CAMERAS,Électronique & Hi-Fi,93900,105200,,5,"Utilisation ultra-simple. Branchez l’enregistreur sur tout type d’écran (TV, écran PC, moniteur) avec un câble HDMI ou VGA. Connectez les caméras à l’enregistreur avec les câbles vidéo 20m fournis (il est possible d’acheter des câbles plus longs si nécessaire) et visualisez en direct vos 4 caméras. Si vous avez la box internet et vous souhaitez accéder à votre système de surveillance à distance, rien de plus simple, branchez l’enregistreur sur la box internet par câble réseau (RJ45) et le tour est joué. Aucune configuration de la box internet n’est nécessaire. Avec la nouvelle technologie P2P Cloud vous vous pourrez vous connecter à vos caméras depuis le monde entier.",https://www.soumari.com/wp-content/uploads/2022/05/4-CAMERAS-EURONET-AHD-300x300.jpeg,,,Neuf,Dakar,,
Kit Vidéo Surveillance AHD CCTV 8 Caméras de Sécurité,Électronique & Hi-Fi,111500,124900,,5,"Les systèmes de vidéosurveillance comprennent un réseau d’enregistrement en temps réel 8 CH AHD DVR et 8pcs intérieur/extérieur résistant aux intempéries IR Day & Caméras de surveillance nocturne fournissant tout ce dont vous avez besoin pour que votre système de surveillance soit opérationnel dans votre maison ou entreprise rapidement et facilement. Il prend également en charge la vue sur ordinateur et smartphone, etc.",https://www.soumari.com/wp-content/uploads/2021/12/AHD-CCTV-8-Cameras-300x300.png,,,Neuf,Dakar,,
Kit Vidéo Surveillance FOSVISION AHD KIT 4CH,Électronique & Hi-Fi,72000,80600,,5,"Les systèmes de vidéosurveillance comprennent un réseau d’enregistrement en temps réel 4CH AHD DVR et 4pcs intérieur/extérieur résistant aux intempéries IR Day & Caméras de surveillance nocturne fournissant tout ce dont vous avez besoin pour que votre système de surveillance soit opérationnel dans votre maison ou entreprise rapidement et facilement. Il prend également en charge la vue sur ordinateur et smartphone, etc.",https://www.soumari.com/wp-content/uploads/2021/12/Kit-Video-Surveillance-FOSVISION-AHD-KIT-4CH-300x300.jpg,,,Neuf,Dakar,,
TONDEUSE SOLAIRE HTC AT-204,Électronique & Hi-Fi,5900,7400,,5,"Cette tondeuse solaire sans fil de qualité est doté d’un moteur extrêmement puissant, robuste et durable très précis. Compact simple et pratique à utiliser, lame en céramique de sécurité infantile ultrasilencieux Utilisation facile",https://www.soumari.com/wp-content/uploads/2021/08/AT-204-300x300.jpg,,,Neuf,Dakar,,
TONDEUSE WAHL PRO BASIC,Électronique & Hi-Fi,14500,17100,,5,"La tondeuse adorée dans le monde entier ! La Wahl Pro Basic est un incontournable dans l’industrie du barbier et est reconnue comme l’une des meilleures tondeuses coniques du marché. Simple à utiliser, vous pourrez couper, façonner et définir avec cette tondeuse puissante mais silencieuse.",https://www.soumari.com/wp-content/uploads/2021/08/WAHL-PRO-BASIC-300x300.jpg,,,Neuf,Dakar,,
TONDEUSE PROFESSIONAL PROLITHIUM SERIE 8591,Électronique & Hi-Fi,15000,17700,,5,"· Batterie Lithium-Ion · 2 heures de charge pour 90 minutes de fonctionnement · Unité d’entraînement-Moteur cc, 5,500 rpm · Secteur et rechargeable · Le levier de pouce ajuste le cône et la texture sans changer les lames · Voyant de Charge · Léger-290g",https://www.soumari.com/wp-content/uploads/2021/08/WAHL-PROLITHIUM-8591-300x300.jpg,,,Neuf,Dakar,,
TONDEUSE NOVA NHC-6011 RECHARGEABLE POUR HOMME,Électronique & Hi-Fi,7000,8800,,5,"Tondeuse à cheveux Nova Professional pour hommes. \\* Lame tranchante, endurance \* Utilisé sans fil, pratique pour fonctionner \* Batterie de charge haute efficacité à l’intérieur \* Décharge 45 minutes en continu après la charge. \\* Temps de charge : 12 heures (4,5 V 100 mA) \* Entrée : 110-240 V 50 Hz/60 Hz 3 W.",https://www.soumari.com/wp-content/uploads/2021/08/nova-nhc-6011-300x300.jpg,,,Neuf,Dakar,,
Samsung A16 128Go RAM 4go 5000mAh,Téléphones & Accessoires,110000,123200,,5,"Marque : Samsung; Type de produit: Samsung A16 128Go RAM 4go; Type : smartphone; Stockage Interne/ Ram: 128 Go/ 4 Go; Taille de l’écran : 6,7 pouces; Puissance des caméras Avant/ arrière:13 MP/ 50 MP; Batterie :5000 mAh",https://www.electromenager-dakar.com/wp-content/uploads/2025/04/nouveau-fichier-247x296.png.webp,,,Neuf,Dakar,,
Samsung A06 – Smartphone 128 Go et 4 Go de RAM – 5000mAh,Téléphones & Accessoires,81000,90700,,5,"Marque : Samsung Galaxie A06; Type de produit : Samsung A06 – Smartphone 128 Go et 4 Go de RAM; Type : Smartphone; Stockage interne/ Ram : 128GO/ 4GO; Taille d’écran : 6,3 pouces; Puissance des cameras : 5MP,f/2.2 /13MP,f 2.4; Batterie : 5000mAh",https://www.electromenager-dakar.com/wp-content/uploads/2025/04/Samsung-A06-%E2%80%93-Smartphone-128-Go-et-4-Go-de-RAM-5000mAh-247x296.png.webp,,,Neuf,Dakar,,
"Samsung A17 –128 Go, RAM 4 Go, Écran 6,7″, Batterie 5000 mAh",Téléphones & Accessoires,167000,187000,,5,"Marque : Samsung; Type de produit: Samsung A17 –256 Go, RAM 4 Go; Type : smartphone; Stockage Interne/ Ram:128 Go/ Ram 4Go; Taille de l’écran : 6,7 pouces; Caméra principale/ Caméra frontale: 50 MP + 5 MP ultra-large + 2 MP macro/ 13 MP; Batterie : 5000 mAh",https://www.electromenager-dakar.com/wp-content/uploads/2026/01/A17-247x296.png.webp,,,Neuf,Dakar,,
iTel S23 -128 Go RAM 4 Go-5000mah,Téléphones & Accessoires,150000,168000,,5,"Marque: iTel; Type de produit: Smartphone; Taille écran: 6,6 »; Stockage interne: 128 Go, RAM 4Go; Caméra AI 50 Mpx; Empreinte digitale; Batterie: 5000 mAh",https://www.electromenager-dakar.com/wp-content/uploads/2025/02/ITEL-S2369-247x296.png.webp,,,Neuf,Dakar,,
"Nokia 105 Classic -1,8 » 800mah",Téléphones & Accessoires,20000,23600,,5,"Marque : Nokia; Type de produit: Nokia 105; Type : Téléphone classique; Mémoire: très limitée (quelques Mo), stockage de contacts jusqu’à environ 2000 selon versions.; Taille de l’écran : 1,8 pouces; Puissance des caméras Avant/ arrière:  Ne dispose pas de caméras; Batterie : 800 mAh",https://www.electromenager-dakar.com/wp-content/uploads/2025/11/Telephone-247x296.png.webp,,,Neuf,Dakar,,
"Honor X6C -128GB ROM 6GB RAM – 6.61″,Batterie 5200mAh",Téléphones & Accessoires,84000,94100,,5,"Marque: Honor; Type de produit: Smartphone; Stockage interne/RAM: 128Go, RAM 6Go; Taille écran: 6.61″; Camera avant: 5 MP; Caméra arrière:50 MP; Batterie: 5200 mAh, Li-Po, non amovible; Référence: Honor X6C",https://www.electromenager-dakar.com/wp-content/uploads/2025/10/Honor-X6C-247x296.png.webp,,,Neuf,Dakar,,
TECNO CAMON 50 ULTRA 512+8GB – Écran AMOLED- 6 150 mAh,Téléphones & Accessoires,324000,349900,,5,"Marque: Tecno; Type de produit : Smartphone; Stockage interne / Ram : 512 Go/ 8 Go; Écran : AMOLED haute définition; Caméra frontale / arrière  :13 Mp/ 50 Mp; Batterie : 6 150 mAh; Sécurité : Empreinte digitale / Face ID; Connectivité : 4G / 5G selon version, Wi-Fi, Bluetooth; Système : Android; Design : Premium et moderne; Référence : CAMON 50 ULTRA",https://www.electromenager-dakar.com/wp-content/uploads/2026/03/Design-sans-titre-9-247x296.png.webp,,,Neuf,Dakar,,
"Tecno SPARK Slim –256 Go, RAM 8 Go, Écran 6,78″, Batterie 5 160 mAh, (Android 15)",Téléphones & Accessoires,195000,218400,,5,"Marque : Tecno; Type de produit: Tecno SPARK Slim – 256 Go, RAM 8 Go; Type : smartphone; Stockage Interne/ Ram: 256 Go/ Ram 8Go; Taille de l’écran : 6,78 pouces; Puissance des caméras Avant/ arrière: 13 MP/ 50 MP, double flash arrière; Batterie : 5 160 mAh",https://www.electromenager-dakar.com/wp-content/uploads/2026/01/Tecno-SPARK-Slim-247x296.png.webp,,,Neuf,Dakar,,
"Iphone 17 PRO MAX ESIM (256Go-512Go) RAM 12Go 6,9 pouces 4823 mAh",Téléphones & Accessoires,920000,993600,,5,"Marque : Iphone; Type de produit: Iphone 17 PRO MAX ESIM  (256Go-512Go) 6,9 pouces 4823 mAh; Type : smartphone; Stockage Interne/ Ram: (256Go-512Go) / 12 Go; Taille de l’écran : 6,9 pouces; Puissance des caméras Avant/ arrière: Haute résolution pour selfies nets et vidéos en qualité supérieure / Triple capteur (résolution très haute, capteur principal optimisé + ultra grand-angle + téléobjectif); Batterie : 4823 mAh",https://www.electromenager-dakar.com/wp-content/uploads/2025/11/iphone-17-PRO-1-247x296.png.webp,,,Neuf,Dakar,,
"HUAWEI PURA 70 Ultra – 512Go – RAM 16 Go – 6,8″ -5200mah",Téléphones & Accessoires,625000,675000,,5,"Marque: Huawei; Type de produit: Smartphone; Taille écran: 6,8pouces; Stockage interne: 512 Go, RAM 16 Go; Puissance caméra Avant et Arrière(escamotable): 13Mp/50Mpx; **Pas de Play store**; Batterie: Pura 70 ultra",https://www.electromenager-dakar.com/wp-content/uploads/2025/02/upl-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur Hisense 43″ 43A4k Smart Tv -Vidaa U,Électronique & Hi-Fi,132000,147800,,5,"Marque: Hisense; Type de produit: Téléviseur Smart TV; Ecran: 43 pouces (108 cm ); Système d’exploitation: Vidaa U 6.0; Magasin d’applications: Oui (Netflix, Youtube, Prime Video… etc); Application pour Smartphone: Remotenow (Android & iOS); Audio: Dolby Audio; Bluetooth: Non; Référence:43A4K",https://www.electromenager-dakar.com/wp-content/uploads/2025/02/43p-247x296.png.webp,,,Neuf,Dakar,,
"Téléviseur Smart LED Samsung T5300 43″ – Full HD, HDR, Tizen",Électronique & Hi-Fi,200000,216000,,5,"Marque:   Samsung; Type de produit: Téléviseur Smart LED Samsung 43″; Ecran: 43 pouces ( 108 cm ); Système d’exploitation: Tizen; Magasin d’applications: Oui (Netflix, Youtube, Prime Video… etc); Image : Full HD, HDR; Bluetooth: Oui; Référence: T5300",https://www.electromenager-dakar.com/wp-content/uploads/2025/07/1-2-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur Hisense 32″LED Smart TV 32A4GS\|A4Q VIDAA U,Électronique & Hi-Fi,78000,87400,,5,Marque: Hisense; Type de produit: Téléviseur Smart TV; Taille écran: 32 pouces (82 cm); VIDAA U; Connectivité: USB/HDMI/Ethernet/WIFI; Navigateur web; Référence: 32A4GS/A4Q,https://www.electromenager-dakar.com/wp-content/uploads/2020/06/Ajouter-un-sous-titredefff-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur LED Hisense 32″ 32A5200 – HD TV,Électronique & Hi-Fi,60000,67200,,5,Marque: Hisense; Type de produit: Téléviseur LED; Taille écran: 32″ pouces (82 cm); Connectivité: HDMI/USB; Référence: 32A5200,https://www.electromenager-dakar.com/wp-content/uploads/2020/12/HISENSE-TELEVISEUR-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur LG 32″ LP500BPTA – LED Full HD,Électronique & Hi-Fi,65000,72800,,5,Marque: LG; Type de produit: Téléviseur; Taille écran: 32″ pouces (82 cm); Connectivité: USB/HDMI; Référence: LP500BPTA,https://www.electromenager-dakar.com/wp-content/uploads/2025/02/11-62-1-247x296.jpg.webp,,,Neuf,Dakar,,
Téléviseur Hisense 65″ 65A6Q Smart Tv 4K -Vidaa U,Électronique & Hi-Fi,345000,372600,,5,"Marque: Hisense; Type de produit: Téléviseur Smart TV; Ecran: 65 pouces (165 cm ); Système d’exploitation: Vidaa U 6.0; Magasin d’applications: Oui (Netflix, Youtube, Prime Video… etc); Image : Dolby vision; Bluetooth: Oui; Référence:65A6N/A6Q",https://www.electromenager-dakar.com/wp-content/uploads/2025/02/55A6K-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur SHARP  »43 » SMART TV Android-2TC43,Électronique & Hi-Fi,140000,156800,,5,Marque: SHARP; Type de produit: Téléviseur LED android TV; Taille écran:  »43″ (108 cm); Connectivité: HDMI; Wifi; Android TV – Profitez d’une variété d’applications; Référence:2TC43,https://www.electromenager-dakar.com/wp-content/uploads/2023/05/Design-sans-titrekkjnj-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur Hisense 50″ A4Q HD \| Smart TV FHD (VIDAA U),Électronique & Hi-Fi,175000,196000,,5,Marque: Hisense; Type Produit: Télévision; Taille écran:  50″ pouces (127 cm); Connectivité: USB/HDMI/Ethernet; VIDAA U; Dolby vision; wifi double band; Résolution: FHD; Référence: A4Q,https://www.electromenager-dakar.com/wp-content/uploads/2023/10/Hisense-A4Q-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur LG 50″ UP7550PVG – Smart TV – UHD 4K,Électronique & Hi-Fi,267000,288400,,5,,https://www.electromenager-dakar.com/wp-content/uploads/2025/02/Electromenager-Dakar-15-1-247x296.png.webp,,,Neuf,Dakar,,
Téléviseur Astech 43″ 43GT – Smart TV,Électronique & Hi-Fi,135000,151200,,5,Marque: Astech; Type de produit: Téléviseur 43 POUCES FHD Smart TV GOOGLE TV; Ecran: 43 pouces (108 cm); Système : Google TV; Connectiques: HDMI/USB; Référence: 43GT,https://www.electromenager-dakar.com/wp-content/uploads/2025/05/astech-247x296.png.webp,,,Neuf,Dakar,,
Ordinateur portable hybride 2 en 1 Dell Latitude 3190 – 128Go – 8Go RAM- 11.6″,Ordinateurs & Tablettes,110000,123200,,5,Marque: Dell; Type de produit: Ordinateur portable; Taille écran: 11.6″; Processeur: Intel Core-8350U; RAM: 8Go de RAM; Stockage: 128Go; Systéme d’exploitation: Windows 10 Pro; Référence: Dell Latitude 3190,https://www.electromenager-dakar.com/wp-content/uploads/2025/02/32-2-247x296.png.webp,,,Neuf,Dakar,,
Ordinateur portable Dell Latitude 5400 8ème génération i5- 14″- 256Go- 8Go (avec capteur d’empreinte digitale),Ordinateurs & Tablettes,210000,226800,,5,"Marque: Dell; Type de produit: Ordinateur portable; Taille écran: 14 pouces (IPS, 1920 x 1080 pixels Full HD); Stockage: 256 Go; RAM: 8 Go; Processeur: Intel Core i5 8350U; Système d’exploitation: Windows; Connectivité: Bluetooth, Ethernet, Wifi; Clavier azerty retro-éclairé, capteur d’empreinte digitale; Référence: Latitude-5400-8eme-Generation-NZO",https://www.electromenager-dakar.com/wp-content/uploads/2025/02/ordinateur-portable-dell-latitude-5400-gen-8-2-1-247x296.png.webp,,,Neuf,Dakar,,
"Ordinateur Portable Hp Elite X2 G8 Core i5 11ème Génération 12,3″- 256Go -Ram 16Go",Ordinateurs & Tablettes,325000,351000,,5,Marque: HP; Type de produit: Ordinateur Portable; Taille écran: Écran Tactile Full HD 12.3 pouces; Processeur: Intel® Core™ i5-1135G7; Ram: 16Go DDR4; Disque Dur SSD 256Go; Carte SIM 4G; Clavier Rétro-Eclairé + Empreinte Digitale; Référence: Elite X2 G8 11G,https://www.electromenager-dakar.com/wp-content/uploads/2026/02/Elite-2-247x296.png.webp,,,Neuf,Dakar,,
Ordinateur portable HP EliteBook 840 11ème génération – 256Go – RAM 16Go – 14″,Ordinateurs & Tablettes,520000,561600,,5,Marque: HP; Type de produit: Ordinateur portable; Taille écran: 14″ (Tactile); Processeur: Intel Core i5-1135G7 11ème génération; RAM: 16Go; Stockage: 256Go SSD; Système d’exploitation: Windows 11 Pro; Référence: EliteBook 840 G8,https://www.electromenager-dakar.com/wp-content/uploads/2025/02/21ddd-247x296.png.webp,,,Neuf,Dakar,,
Ordinateur portable Lenovo ThinkPad Yoga X380 8ème génération – 256Go SSD – RAM 8Go – Écran 13.3″ Full HD,Ordinateurs & Tablettes,300000,324000,,5,Marque: Lenovo; Type de produit: ordinateur portable; Processeur : Intel Core i5-8350U (1.7 GHz / 3.6 GHz Turbo); Mémoire RAM : 8 Go DDR4; Stockage : SSD 256 Go (extensible à 512 Go); Écran : 13.3 pouces Full HD tactile; Clavier : Rétroéclairé; Sécurité : Lecteur d’empreinte digitale; Référence: Lenovo ThinkPad Yoga X380,https://www.electromenager-dakar.com/wp-content/uploads/2026/04/Design-sans-titre-6-247x296.png.webp,,,Neuf,Dakar,,
"Ordinateur Portable Hp Elitebook 830 G6 Core i7 8ème Génération 13,3″- 256Go -Ram 16Go",Ordinateurs & Tablettes,240000,259200,,5,Marque: HP; Type de produit: Ordinateur Portable; Taille écran: Écran Tactile Full HD 13.3 pouces; Processeur: Intel Core i7-8565U (Quad-Core 1.8 GHz / 4.6 GHz Turbo – Cache 8 Mo); Ram: 16Go DDR4; Disque Dur SSD 256Go; Clavier Rétro-éclairé + Empreinte Digitale; Référence: Elitebook 830 G6,https://www.electromenager-dakar.com/wp-content/uploads/2026/02/830-G6-2-247x296.png.webp,,,Neuf,Dakar,,
Ordinateur Portable Hp EliteBook 850 G6 8ème génération Ram 16Go – 15.6 pouces,Ordinateurs & Tablettes,189000,211700,,5,Marque: HP; Type de produit: Ordinateur Portable; Taille écran: Écran 4K 15.6 pouces; Processeur: Intel Core i5 (1.7 GHz / 3.5 GHz Turbo – Cache 8 Mo); Ram: 16Go DDR4 (extensible à 32Go); Disque Dur SSD 256Go (Extensible à 512Go); Clavier Rétro-éclairé + Empreinte Digitale + Pavé Numérique; Référence: EliteBook 850 G6,https://www.electromenager-dakar.com/wp-content/uploads/2026/02/Elitebbok-850-G6-247x296.png.webp,,,Neuf,Dakar,,
"Ordinateur portable Microsoft Surface Laptop 3-10ᵉG – 256Go- Ram 16Go 13,5 pouces",Ordinateurs & Tablettes,295000,318600,,5,"Marque: Microsoft; Type de produit: Ordinateur portable; Taille écran: 13,5 pouces; Stockage: 256Go; RAM: 16 Go; Clavier Rétro-éclairé; Reconnaissance Faciale; Processeur: Intel Core i5-1035G7; Système d’exploitation: N/S; Référence: Surface Laptop 3",https://www.electromenager-dakar.com/wp-content/uploads/2025/09/Design-sans-titre-31-247x296.png.webp,,,Neuf,Dakar,,
Ordinateur portable Dell Latitude 5440 14″ – 256Go+16Go – intel core 5,Ordinateurs & Tablettes,600000,648000,,5,Marque: Dell; Type de produit: Ordinateur portable; Taille écran: 14″; Stockage: 256Go + 14Go de RAM; **i5**; Port USB et Entrée HDMI; Systéme: Windows 10pro; Modèle: Dell  5440,https://www.electromenager-dakar.com/wp-content/uploads/2025/02/3380-247x296.png.webp,,,Neuf,Dakar,,
Ordinateur portable Lenovo ThinkPad T14 Ryzen 7 Pro 4750U 10ème génération – SSD 256Go – RAM 16Go – Écran tactile Full HD 14″,Ordinateurs & Tablettes,250000,270000,,5,"Marque: Lenovo; Type de produit: ordinateur portable; Processeur : AMD Ryzen™ 7 Pro 4750U (1.7 GHz jusqu’à 4.1 GHz); Cœurs / Threads : 8 Cœurs / 16 Threads; Mémoire RAM : 16 Go (extensible à 32 Go); Stockage : SSD M.2 NVMe 256 Go (extensible à 512 Go); Carte graphique : AMD Radeon; Écran : 14 pouces Full HD Tactile; Clavier : Rétroéclairé; Utilisation : Bureautique avancée, multitâche, professionnel, étudiant; Référence: Lenovo ThinkPad T14",https://www.electromenager-dakar.com/wp-content/uploads/2026/04/Design-sans-titre-6-247x296.jpg.webp,,,Neuf,Dakar,,
Ordinateur Portable HP EliteBook 840 8ème Génération 256Go – 8Go Ram – 14″,Ordinateurs & Tablettes,195000,218400,,5,Marque: HP; Type de produit: Ordinateur Portable; Taille écran: 14 pouces; Processeur: Intel Core i5-8350U; RAM: 8 Go; Stockage: 256 Go; Système d’exploitation: Windows 10 Pro; Clavier Azerty+Rétro-éclairage+Emprunte digitale; Référence: EliteBook 840 G6 8ième génération,https://www.electromenager-dakar.com/wp-content/uploads/2026/01/EliteBook-840-G8-247x296.png.webp,,,Neuf,Dakar,,
"MacBook Pro Touch Bar 2017 13 pouces Core i7 – Performance Apple, Écran Retina et Sécurité Touch ID",Ordinateurs & Tablettes,350000,378000,,5,"Marque: Apple; Type de produit : Ordinateur portable haut de gamme; Modèle : MacBook Pro Touch Bar 2017 13 pouces; Processeur : Intel Core i7 (3.5GHz / 4GHz Turbo – Cache 4 Mo); Mémoire RAM : 16 Go; Stockage : SSD 512 Go; Écran : Retina 13.3 pouces – Haute résolution; Clavier : Magic Keyboard avec Touch ID; Connectivité : Thunderbolt 3 (USB-C), Wi-Fi, Bluetooth; Système d’exploitation : macOS; État : 10/10 – Excellent état; Autonomie : Jusqu’à 10 heures; Poids : Environ 1.37 kg",https://www.electromenager-dakar.com/wp-content/uploads/2025/10/Design-sans-titre-247x296.png.webp,,,Neuf,Dakar,,
Montre connectée Modio WP01 – Smartwatch,Téléphones & Accessoires,10300,12200,,5,"Montre connectée Modio WP01 avec écran tactile, suivi d’activité et notifications d’appels/messages. Connexion Bluetooth à votre smartphone.",https://promo.sn/wp-content/uploads/2026/08/images-5-1024x1024.webp,,,Neuf,Dakar,,
TECNO Spark 50 Pro 128 Go – 8 Go RAM – Ecran 6.78″,Téléphones & Accessoires,157900,176800,,5,"Le Tecno Spark 50 Pro est un smartphone puissant avec 8 Go de RAM et 128 Go de stockage. Il dispose d’un écran de 6,78 pouces pour une expérience visuelle exceptionnelle.

Profitez de nos promotions pour l’obtenir à un prix compétitif au Sénégal.",https://promo.sn/wp-content/uploads/2026/08/tecno-spark-50-pro-blue-1024x1024.webp,,,Neuf,Dakar,,
itel A200 – Smartphone 4G 6.75 120Hz 5000mAh IP65,Téléphones & Accessoires,59900,67100,,5,"Découvrez le **itel A200**, un smartphone 4G robuste et abordable pour le marché sénégalais. Profitez d’un **écran 6.75 pouces** à 120Hz et d’une **batterie longue durée de 5000mAh**.",https://promo.sn/wp-content/uploads/2026/08/itel-a200-principal-coloris-1024x1024.webp,,,Neuf,Dakar,,
"Watch Tecno WO3 – Montre Connectée, Suivi d’Activité",Téléphones & Accessoires,14900,17600,,5,"La montre connectée Tecno WO3 combine style et fonctionnalités pour vous accompagner au quotidien. Suivi d’activité, notifications intelligentes et bonne autonomie. Parfait pour les Sénégalais actifs.",https://promo.sn/wp-content/uploads/2026/08/tecno-watch-1024x1024.webp,,,Neuf,Dakar,,
